CustomerID,Frecuencia,monto,Precio ,Recencia,Pais
16717,5,43,2.83,23,United Kingdom
16718,1,24,7.95,369,United Kingdom
16719,7,35,2.32,14,United Kingdom
16721,1,38,2.13,262,United Kingdom
16722,8,64,1.27,17,United Kingdom
16723,1,5,2.32,107,United Kingdom
16725,6,19,3.06,302,United Kingdom
16726,3,37,2.79,26,United Kingdom
16727,1,15,1.29,364,United Kingdom
16728,4,39,1.60,46,United Kingdom
16729,19,44,1.89,38,United Kingdom
16730,3,21,0.59,52,United Kingdom
16732,1,37,7.47,31,United Kingdom
16734,2,24,4.34,52,United Kingdom
16735,3,64,1.82,98,United Kingdom
16739,2,25,3.23,172,United Kingdom
16743,8,26,1.40,29,United Kingdom
16744,7,28,2.08,11,United Kingdom
16745,14,58,1.39,86,United Kingdom
16746,14,46,2.02,4,United Kingdom
16747,2,72,2.06,37,United Kingdom
16748,4,32,1.84,17,United Kingdom
16750,3,10,2.57,44,United Kingdom
16751,1,233,0.98,30,United Kingdom
16752,1,10,0.85,372,United Kingdom
16753,1,20,2.84,58,United Kingdom
16755,3,52,1.64,114,United Kingdom
16756,1,88,1.42,214,United Kingdom
16757,1,5,0.42,318,United Kingdom
16758,1,4,3.75,65,United Kingdom
16759,2,47,4.81,7,United Kingdom
16762,3,39,1.54,19,United Kingdom
16763,1,99,1.68,198,United Kingdom
16764,14,30,3.20,3,United Kingdom
16766,1,106,4.09,273,United Kingdom
16767,6,49,0.75,30,United Kingdom
16768,2,49,5.45,47,United Kingdom
16769,1,17,2.90,260,United Kingdom
16770,5,26,2.05,57,United Kingdom
16771,5,44,1.67,33,United Kingdom
16773,1,31,0.47,57,United Kingdom
16774,4,24,2.90,67,United Kingdom
16775,10,21,4.78,10,United Kingdom
16776,1,36,1.48,60,United Kingdom
16777,1,19,4.75,257,United Kingdom
16779,23,58,2.22,2,United Kingdom
16780,2,27,1.79,100,United Kingdom
16781,1,54,4.90,372,United Kingdom
16782,12,25,3.82,35,United Kingdom
16784,1,30,3.75,19,United Kingdom
16788,2,16,1.22,123,United Kingdom
16790,5,32,1.55,3,United Kingdom
16791,7,31,2.91,29,United Kingdom
16792,1,28,3.95,282,United Kingdom
16793,1,34,1.40,57,United Kingdom
16794,8,22,1.83,1,United Kingdom
16795,1,86,1.69,365,United Kingdom
16796,1,79,1.97,89,United Kingdom
16800,1,225,1.32,11,United Kingdom
16801,3,33,3.73,201,United Kingdom
16803,1,26,2.20,65,United Kingdom
16804,2,50,5.06,23,United Kingdom
16805,2,17,1.24,173,United Kingdom
16806,4,37,2.25,103,United Kingdom
16807,3,66,2.46,142,United Kingdom
16808,1,17,1.05,274,United Kingdom
16809,5,20,1.56,23,United Kingdom
16810,1,30,2.15,192,United Kingdom
16811,1,15,4.95,17,United Kingdom
16812,1,19,4.65,360,United Kingdom
16813,10,16,1.79,8,United Kingdom
16814,15,67,3.16,14,United Kingdom
16816,2,10,1.90,149,United Kingdom
16817,10,22,2.76,2,United Kingdom
16818,9,33,1.62,10,United Kingdom
16820,1,10,0.85,95,United Kingdom
16823,1,3,0.55,227,United Kingdom
16824,2,30,4.20,15,United Kingdom
16825,1,106,1.55,38,United Kingdom
16826,1,77,2.57,51,United Kingdom
16828,2,15,8.78,93,United Kingdom
16829,1,20,2.49,156,United Kingdom
16830,1,11,0.42,38,United Kingdom
16833,2,55,3.41,1,United Kingdom
16834,1,61,1.01,227,United Kingdom
16837,7,32,3.47,31,United Kingdom
16838,1,28,1.15,197,United Kingdom
16839,21,78,3.49,8,United Kingdom
16841,6,31,0.73,36,United Kingdom
16842,3,39,2.18,64,United Kingdom
16843,13,97,1.45,42,United Kingdom
16846,1,15,3.75,50,United Kingdom
16847,1,60,2.29,43,United Kingdom
16848,1,10,0.85,52,United Kingdom
16849,1,26,4.25,186,United Kingdom
16850,1,10,0.42,333,United Kingdom
16851,2,28,0.63,4,United Kingdom
16852,2,16,5.45,10,United Kingdom
16855,1,36,2.28,23,United Kingdom
16858,1,24,7.95,368,United Kingdom
16859,3,25,1.08,106,United Kingdom
16863,3,17,1.56,31,United Kingdom
16869,4,15,1.38,22,United Kingdom
16871,5,54,2.06,22,United Kingdom
16872,1,159,1.06,184,United Kingdom
16873,9,90,2.76,4,United Kingdom
16875,6,55,3.05,64,United Kingdom
16877,6,11,1.50,12,United Kingdom
16880,5,41,2.33,30,United Kingdom
16882,3,29,2.21,66,United Kingdom
16883,1,6,2.95,371,United Kingdom
16884,1,8,7.50,37,United Kingdom
16885,3,14,2.79,15,United Kingdom
16887,1,5,1.68,35,United Kingdom
16889,3,56,1.14,194,United Kingdom
16891,4,22,2.92,36,United Kingdom
16892,5,6,3.81,1,United Kingdom
16893,1,3,1.45,366,United Kingdom
16895,1,44,3.42,64,United Kingdom
16897,3,7,8.46,299,United Kingdom
16898,3,19,2.71,26,United Kingdom
16899,6,20,3.75,7,United Kingdom
16900,3,34,2.17,11,United Kingdom
16902,1,30,1.25,116,United Kingdom
16903,1,22,0.56,29,United Kingdom
16904,14,32,2.64,4,United Kingdom
16905,6,53,4.07,5,United Kingdom
16906,4,16,3.89,81,United Kingdom
16907,5,14,2.35,29,United Kingdom
16909,1,26,4.25,72,United Kingdom
16910,8,21,2.57,4,United Kingdom
16912,7,31,2.39,67,United Kingdom
16913,1,1,1.25,290,United Kingdom
16914,1,69,1.51,36,United Kingdom
16915,2,9,3.40,44,United Kingdom
16916,2,28,2.48,23,United Kingdom
16917,1,16,0.65,276,United Kingdom
16918,4,36,2.15,63,United Kingdom
16919,10,21,1.58,156,United Kingdom
16921,1,13,1.27,61,United Kingdom
16923,17,31,3.35,12,United Kingdom
16924,3,39,2.82,21,United Kingdom
16926,1,55,7.84,371,United Kingdom
16927,1,68,6.75,276,United Kingdom
16928,11,39,1.33,80,United Kingdom
16929,5,24,2.22,3,United Kingdom
16930,2,24,3.88,26,United Kingdom
16931,19,21,1.72,5,United Kingdom
16932,1,17,2.08,53,United Kingdom
16933,3,8,5.46,1,United Kingdom
16934,2,55,4.18,54,United Kingdom
16936,1,45,1.40,25,United Kingdom
16938,2,522,1.10,8,United Kingdom
16940,3,87,1.45,52,United Kingdom
16942,9,17,3.00,12,United Kingdom
16943,1,15,2.55,318,United Kingdom
16945,13,38,2.63,21,United Kingdom
16947,1,27,1.69,235,United Kingdom
16948,1,16,0.65,325,United Kingdom
16949,2,12,2.90,3,United Kingdom
16950,2,38,0.49,56,United Kingdom
16951,3,16,1.35,134,United Kingdom
16952,2,17,4.27,109,United Kingdom
16953,1,21,2.08,30,United Kingdom
16954,5,68,4.98,7,United Kingdom
16955,1,20,1.25,184,United Kingdom
16956,1,47,1.66,17,United Kingdom
16957,1,24,5.95,239,United Kingdom
16959,1,13,1.45,87,United Kingdom
16960,3,30,1.89,38,United Kingdom
16961,1,15,1.25,116,United Kingdom
16963,1,33,3.27,187,United Kingdom
16965,1,4,0.68,226,United Kingdom
16966,1,150,1.25,8,United Kingdom
16967,1,48,0.66,189,United Kingdom
16968,2,33,2.38,4,United Kingdom
16969,2,60,3.93,39,United Kingdom
16971,1,11,5.60,38,United Kingdom
16978,1,37,2.46,77,United Kingdom
16979,5,49,5.73,3,United Kingdom
16980,2,48,0.85,255,United Kingdom
16982,1,17,2.89,60,United Kingdom
16983,4,26,2.25,12,United Kingdom
16984,3,81,5.34,78,United Kingdom
16985,8,101,4.04,17,United Kingdom
16987,5,22,3.78,3,United Kingdom
16989,1,130,0.65,150,United Kingdom
16992,5,26,3.81,10,United Kingdom
16996,4,65,3.47,30,United Kingdom
16997,1,98,1.95,325,United Kingdom
16998,1,190,3.95,204,United Kingdom
16999,1,52,1.43,74,United Kingdom
17001,9,45,2.73,0,United Kingdom
17002,3,64,2.45,85,United Kingdom
17004,2,27,1.70,46,United Kingdom
17006,3,42,4.31,4,United Kingdom
17007,3,33,1.76,50,United Kingdom
17010,1,58,0.80,18,United Kingdom
17014,3,30,3.40,8,United Kingdom
17015,3,51,1.13,28,United Kingdom
17017,15,60,1.73,2,United Kingdom
17018,2,71,9.63,40,United Kingdom
17019,4,38,1.72,11,United Kingdom
17022,1,21,2.08,31,United Kingdom
17025,1,47,1.95,60,United Kingdom
17026,2,66,1.27,185,United Kingdom
17027,4,36,2.23,78,United Kingdom
17030,1,29,7.23,63,United Kingdom
17031,1,17,1.65,154,United Kingdom
17033,1,41,2.55,359,United Kingdom
17034,2,12,1.04,16,United Kingdom
17035,2,32,1.91,245,United Kingdom
17037,2,23,2.17,78,United Kingdom
17038,1,5,1.67,30,United Kingdom
17040,1,38,1.48,137,United Kingdom
17041,3,60,2.07,26,United Kingdom
17042,4,38,0.78,121,United Kingdom
17043,4,41,1.91,32,United Kingdom
17044,2,43,1.26,8,United Kingdom
17045,2,26,6.65,113,United Kingdom
17046,1,123,1.02,157,United Kingdom
17047,3,32,1.53,85,United Kingdom
17048,2,37,2.15,282,United Kingdom
17049,9,63,2.23,2,United Kingdom
17050,6,66,2.17,96,United Kingdom
17051,1,32,1.98,194,United Kingdom
17052,1,142,1.65,28,United Kingdom
17053,1,76,4.24,130,United Kingdom
17054,5,37,1.10,28,United Kingdom
17058,3,81,2.71,81,United Kingdom
17059,5,45,1.57,29,United Kingdom
17061,6,141,4.08,73,United Kingdom
17062,3,10,1.62,313,United Kingdom
17063,6,26,2.61,21,United Kingdom
17064,3,41,2.67,58,United Kingdom
17068,15,29,3.04,49,United Kingdom
17069,6,39,2.22,28,United Kingdom
17070,1,8,1.67,114,United Kingdom
17071,8,46,1.80,28,United Kingdom
17073,4,40,3.37,17,United Kingdom
17075,5,21,4.02,17,United Kingdom
17076,1,76,6.35,36,United Kingdom
17078,1,27,0.16,36,United Kingdom
17081,2,4,1.98,25,United Kingdom
17082,2,72,1.67,33,United Kingdom
17083,3,31,1.50,109,United Kingdom
17084,2,196,2.22,35,United Kingdom
17085,6,37,2.85,123,United Kingdom
17086,5,78,1.55,7,United Kingdom
17088,4,52,1.60,28,United Kingdom
17090,3,104,2.89,4,United Kingdom
17091,7,86,2.96,2,United Kingdom
17092,2,72,1.01,50,United Kingdom
17094,1,9,0.85,322,United Kingdom
17095,3,49,4.71,22,United Kingdom
17096,4,26,3.02,9,United Kingdom
17097,7,25,2.51,2,Spain
17100,1,155,1.49,18,United Kingdom
17101,3,66,1.54,29,United Kingdom
17105,2,25,0.71,159,United Kingdom
17107,5,177,2.75,33,United Kingdom
17109,5,30,2.51,29,United Kingdom
17110,1,46,4.22,165,United Kingdom
17114,5,5,6.67,5,United Kingdom
17115,3,26,6.26,182,United Kingdom
17117,1,23,5.68,288,United Kingdom
17118,1,23,0.69,317,United Kingdom
17119,3,23,2.30,3,United Kingdom
17120,1,17,1.65,233,United Kingdom
17122,1,31,2.23,119,United Kingdom
17123,1,31,2.55,161,United Kingdom
17124,1,15,4.85,185,United Kingdom
17125,1,17,3.31,50,United Kingdom
17126,5,16,1.73,152,United Kingdom
17128,1,35,3.50,334,United Kingdom
17131,3,80,2.45,5,United Kingdom
17133,4,472,1.80,15,United Kingdom
17134,1,45,4.13,264,United Kingdom
17135,3,45,0.93,52,United Kingdom
17138,1,23,3.22,275,United Kingdom
17139,14,85,2.42,15,United Kingdom
17140,1,38,4.22,247,United Kingdom
17144,2,41,10.61,1,United Kingdom
17146,2,24,2.18,263,United Kingdom
17147,5,21,3.38,22,United Kingdom
17148,1,25,1.25,51,United Kingdom
17152,2,312,4.87,194,United Kingdom
17153,1,13,6.25,24,United Kingdom
17154,1,68,1.13,75,United Kingdom
17155,2,46,1.36,17,United Kingdom
17157,3,27,4.27,7,United Kingdom
17158,3,37,2.76,32,United Kingdom
17159,3,46,1.51,21,United Kingdom
17160,6,55,1.37,31,United Kingdom
17162,7,19,3.38,131,United Kingdom
17164,6,31,1.42,32,United Kingdom
17165,1,45,1.25,284,United Kingdom
17169,4,36,2.08,50,United Kingdom
17171,1,5,0.42,289,United Kingdom
17172,2,7,2.45,74,United Kingdom
17173,6,109,3.57,5,United Kingdom
17174,1,21,1.00,217,United Kingdom
17175,3,69,4.55,44,United Kingdom
17176,1,27,0.77,201,United Kingdom
17179,2,15,1.63,178,United Kingdom
17180,5,27,3.50,56,United Kingdom
17181,1,5,1.80,57,United Kingdom
17183,4,54,2.25,7,United Kingdom
17187,1,20,0.85,226,United Kingdom
17188,6,54,1.82,11,United Kingdom
17189,2,47,3.96,106,United Kingdom
17190,1,5,1.67,58,United Kingdom
17191,7,39,2.23,28,United Kingdom
17193,6,56,2.38,38,United Kingdom
17194,2,7,5.84,273,United Kingdom
17197,1,234,7.79,29,United Kingdom
17198,3,30,2.86,23,United Kingdom
17201,1,61,0.95,53,United Kingdom
17203,5,65,1.85,35,United Kingdom
17204,5,16,6.71,175,United Kingdom
17206,1,50,3.11,53,United Kingdom
17211,8,36,2.15,26,United Kingdom
17212,1,117,2.55,253,United Kingdom
17213,9,51,3.35,40,United Kingdom
17214,6,32,5.29,60,United Kingdom
17217,1,8,3.75,234,United Kingdom
17218,8,29,3.52,11,United Kingdom
17219,1,28,1.38,31,United Kingdom
17220,12,37,1.67,24,United Kingdom
17221,2,9,0.41,7,United Kingdom
17222,1,51,2.81,65,United Kingdom
17223,2,8,0.93,310,United Kingdom
17226,1,115,0.86,308,United Kingdom
17227,2,55,1.68,18,United Kingdom
17228,7,30,1.43,15,United Kingdom
17229,2,6,1.13,96,United Kingdom
17230,5,112,3.05,264,United Kingdom
17231,11,33,1.96,12,United Kingdom
17232,2,22,2.31,2,United Kingdom
17233,1,13,1.05,35,United Kingdom
17234,1,36,11.95,182,United Kingdom
17235,2,21,3.66,25,United Kingdom
17236,5,15,1.89,12,United Kingdom
17237,1,21,2.08,22,United Kingdom
17238,16,25,2.52,2,United Kingdom
17239,1,7,0.55,312,United Kingdom
17242,2,33,2.90,108,United Kingdom
17243,23,53,3.67,1,United Kingdom
17244,1,149,1.84,53,United Kingdom
17247,1,38,2.73,15,United Kingdom
17248,1,47,3.11,120,United Kingdom
17250,1,26,0.77,3,United Kingdom
17251,1,28,2.51,362,United Kingdom
17252,1,17,2.87,186,United Kingdom
17253,1,36,3.97,18,United Kingdom
17254,2,26,2.08,4,United Kingdom
17255,2,31,1.24,40,United Kingdom
17256,2,62,1.29,107,United Kingdom
17259,2,45,1.17,148,United Kingdom
17262,1,170,3.39,261,United Kingdom
17263,1,11,1.82,208,United Kingdom
17265,2,21,0.73,138,United Kingdom
17266,3,11,1.81,2,United Kingdom
17267,1,10,5.03,127,United Kingdom
17268,1,20,1.25,150,United Kingdom
17272,3,49,1.07,46,United Kingdom
17274,1,34,1.79,35,United Kingdom
17277,2,81,4.14,227,United Kingdom
17282,2,214,1.61,130,United Kingdom
17284,6,29,1.31,60,United Kingdom
17286,1,24,1.16,21,United Kingdom
17287,6,29,3.06,26,United Kingdom
17288,4,26,2.79,12,United Kingdom
17289,3,31,1.31,31,United Kingdom
17290,2,36,1.19,3,United Kingdom
17293,8,30,1.77,8,United Kingdom
17295,3,28,2.38,28,United Kingdom
17297,1,19,3.88,17,United Kingdom
17298,1,26,2.03,101,United Kingdom
17299,1,19,2.65,173,United Kingdom
17301,1,11,2.29,21,United Kingdom
17302,3,43,2.42,32,United Kingdom
17303,1,28,1.58,361,United Kingdom
17306,4,190,1.21,142,United Kingdom
17309,1,11,3.75,95,United Kingdom
17311,2,90,1.22,78,United Kingdom
17312,1,1,0.95,155,United Kingdom
17313,1,285,2.85,31,United Kingdom
17314,6,53,2.28,28,United Kingdom
17315,27,19,2.67,1,United Kingdom
17320,3,22,3.58,100,United Kingdom
17321,1,40,1.10,67,United Kingdom
17323,6,14,1.40,15,United Kingdom
17324,2,119,1.32,21,United Kingdom
17325,1,17,1.65,280,United Kingdom
17329,2,57,3.02,14,United Kingdom
17330,1,71,7.08,67,United Kingdom
17333,1,20,0.84,85,United Kingdom
17334,1,0,0.42,301,United Kingdom
17337,3,90,1.47,211,United Kingdom
17338,9,72,2.83,17,United Kingdom
17340,8,188,2.08,29,United Kingdom
17341,2,30,1.62,156,United Kingdom
17343,1,8,7.95,355,United Kingdom
17344,1,11,1.82,46,United Kingdom
17345,3,10,3.33,15,United Kingdom
17346,16,24,1.98,3,United Kingdom
17348,5,33,0.91,14,United Kingdom
17349,1,43,0.85,179,United Kingdom
17350,2,59,1.18,45,United Kingdom
17351,2,96,7.50,36,United Kingdom
17353,1,218,1.45,129,United Kingdom
17354,1,11,0.42,50,United Kingdom
17356,1,51,1.20,311,United Kingdom
17357,1,6,0.74,24,United Kingdom
17358,1,7,6.95,355,United Kingdom
17359,1,6,0.48,11,United Kingdom
17360,3,30,2.53,17,United Kingdom
17361,2,16,5.60,49,United Kingdom
17362,2,43,2.73,239,United Kingdom
17364,8,59,1.86,7,United Kingdom
17365,7,83,1.16,12,United Kingdom
17367,1,25,1.56,238,United Kingdom
17368,8,25,3.16,23,United Kingdom
17370,3,18,1.63,84,United Kingdom
17371,3,21,5.56,17,United Kingdom
17372,8,14,1.96,40,United Kingdom
17373,3,24,1.37,40,United Kingdom
17374,2,55,4.54,218,United Kingdom
17375,3,19,1.60,199,United Kingdom
17376,1,12,2.95,311,United Kingdom
17377,17,36,3.26,23,United Kingdom
17379,1,31,0.59,11,United Kingdom
17381,12,222,1.14,8,United Kingdom
17383,1,13,3.23,4,United Kingdom
17384,2,14,1.73,19,United Kingdom
17385,1,36,1.62,14,United Kingdom
17386,3,43,2.57,7,United Kingdom
17387,2,38,1.66,19,United Kingdom
17388,1,25,4.15,131,United Kingdom
17389,15,223,6.70,3,United Kingdom
17392,1,37,0.62,358,United Kingdom
17396,4,427,5.11,39,United Kingdom
17397,2,12,2.45,22,United Kingdom
17398,2,27,6.15,210,United Kingdom
17400,4,77,3.10,126,United Kingdom
17402,6,42,10.39,4,United Kingdom
17403,1,32,2.02,36,United Kingdom
17404,9,361,2.65,25,Sweden
17405,3,24,1.44,1,United Kingdom
17406,1,62,1.35,333,United Kingdom
17409,1,129,5.35,184,United Kingdom
17410,4,33,3.26,37,United Kingdom
17411,3,42,3.30,12,United Kingdom
17412,2,37,1.68,358,United Kingdom
17414,1,180,0.25,43,United Kingdom
17415,1,76,5.88,79,United Kingdom
17416,5,138,1.44,29,United Kingdom
17418,1,17,1.32,42,United Kingdom
17419,10,45,2.73,11,United Kingdom
17420,2,33,2.08,50,United Kingdom
17422,9,38,2.07,16,United Kingdom
17423,2,122,1.61,46,United Kingdom
17425,1,104,2.25,60,United Kingdom
17426,6,74,1.90,8,United Kingdom
17427,1,30,1.25,71,United Kingdom
17428,18,73,2.46,44,United Kingdom
17429,4,15,0.69,120,United Kingdom
17430,1,18,2.95,32,United Kingdom
17431,1,59,1.33,313,United Kingdom
17432,2,21,1.86,18,United Kingdom
17433,1,12,3.00,88,United Kingdom
17434,7,26,1.50,2,United Kingdom
17438,1,36,8.95,253,United Kingdom
17440,2,50,0.62,239,United Kingdom
17442,5,53,2.45,36,United Kingdom
17444,2,122,1.58,151,Canada
17446,1,13,0.55,310,United Kingdom
17447,1,33,1.82,71,United Kingdom
17449,7,49,2.94,2,United Kingdom
17450,23,1122,3.20,11,United Kingdom
17451,6,29,2.80,1,United Kingdom
17453,1,101,2.10,64,United Kingdom
17454,3,10,4.55,233,United Kingdom
17455,1,36,3.03,203,United Kingdom
17456,1,30,1.27,365,United Kingdom
17457,2,94,2.12,308,United Kingdom
17458,1,31,1.50,15,United Kingdom
17459,2,44,1.85,43,United Kingdom
17460,1,35,2.95,318,United Kingdom
17461,2,33,1.66,22,United Kingdom
17462,2,47,3.73,51,United Kingdom
17463,6,42,2.10,16,United Kingdom
17466,1,21,2.08,78,United Kingdom
17469,5,37,2.41,16,United Kingdom
17470,4,34,1.94,44,United Kingdom
17472,3,29,1.82,191,United Kingdom
17475,1,9,0.79,79,United Kingdom
17480,2,13,1.37,73,United Kingdom
17481,4,29,1.47,3,United Kingdom
17483,1,15,1.25,65,United Kingdom
17486,1,51,1.87,261,United Kingdom
17489,1,13,2.10,212,United Kingdom
17490,9,29,2.16,0,United Kingdom
17491,6,38,4.57,74,United Kingdom
17492,1,15,1.25,248,United Kingdom
17495,2,17,2.75,7,United Kingdom
17496,1,27,1.48,358,United Kingdom
17498,1,39,0.65,75,United Kingdom
17499,1,76,3.18,289,United Kingdom
17500,1,33,8.25,29,United Kingdom
17501,2,43,2.34,220,United Kingdom
17502,1,91,1.08,9,United Kingdom
17503,2,51,3.48,2,United Kingdom
17504,6,31,2.32,206,United Kingdom
17505,2,110,1.87,161,United Kingdom
17506,1,41,1.23,75,United Kingdom
17507,2,45,1.94,261,United Kingdom
17508,1,73,1.04,280,Greece
17509,8,71,1.80,57,United Kingdom
17511,32,326,2.40,2,United Kingdom
17512,6,41,1.24,51,United Kingdom
17513,1,199,4.15,72,United Kingdom
17514,1,18,1.60,128,United Kingdom
17515,4,19,2.22,31,United Kingdom
17516,5,23,2.70,15,United Kingdom
17517,1,15,1.25,308,United Kingdom
17519,5,24,2.22,133,United Kingdom
17520,1,47,2.37,53,United Kingdom
17521,3,40,1.39,29,United Kingdom
17522,3,75,1.23,183,United Kingdom
17523,3,34,1.61,11,United Kingdom
17525,1,88,5.48,359,United Kingdom
17526,3,-132,7.19,4,United Kingdom
17527,4,-2,1.96,53,United Kingdom
17528,7,59,1.80,17,United Kingdom
17530,8,27,2.66,1,United Kingdom
17531,2,10,2.60,120,United Kingdom
17534,1,20,1.65,53,United Kingdom
17535,1,43,1.80,280,United Kingdom
17537,2,88,1.32,29,United Kingdom
17538,1,15,1.25,25,United Kingdom
17540,2,35,2.20,24,United Kingdom
17542,1,6,1.95,269,United Kingdom
17545,3,30,1.65,43,United Kingdom
17548,2,-11,3.66,217,United Kingdom
17550,3,4,1.61,197,United Kingdom
17551,1,43,3.07,359,United Kingdom
17552,3,19,2.18,42,United Kingdom
17554,4,69,1.70,1,United Kingdom
17555,2,26,1.22,19,United Kingdom
17556,1,18,2.95,205,United Kingdom
17557,1,22,2.45,81,United Kingdom
17560,1,79,5.66,204,United Kingdom
17561,1,5,0.76,19,United Kingdom
17562,4,21,2.50,14,United Kingdom
17564,3,18,3.60,24,United Kingdom
17566,2,40,1.99,8,United Kingdom
17567,9,26,1.83,7,United Kingdom
17569,1,44,3.11,332,United Kingdom
17571,3,67,2.16,50,United Kingdom
17572,1,18,2.95,99,United Kingdom
17573,2,22,0.92,29,United Kingdom
17576,17,21,3.25,8,United Kingdom
17578,1,19,0.39,218,United Kingdom
17579,2,29,2.04,4,United Kingdom
17580,1,24,1.96,312,United Kingdom
17581,19,70,1.88,0,United Kingdom
17582,1,2,1.15,236,United Kingdom
17584,1,94,3.36,7,United Kingdom
17585,4,39,0.82,109,United Kingdom
17588,2,92,4.50,100,United Kingdom
17589,4,48,1.46,60,United Kingdom
17590,3,60,2.37,2,United Kingdom
17591,7,41,2.61,73,United Kingdom
17593,6,72,1.44,3,United Kingdom
17594,2,79,1.68,85,United Kingdom
17595,2,12,1.99,12,United Kingdom
17596,7,47,1.19,23,United Kingdom
17597,1,439,4.22,213,United Kingdom
17601,1,8,0.21,239,United Kingdom
17602,6,97,1.43,2,United Kingdom
17603,1,12,2.08,78,United Kingdom
17604,2,23,2.11,217,United Kingdom
17608,1,25,1.50,33,United Kingdom
17609,5,25,1.75,40,United Kingdom
17611,12,38,1.97,30,United Kingdom
17612,6,30,2.06,53,United Kingdom
17613,10,23,1.93,22,United Kingdom
17614,1,52,1.59,57,United Kingdom
17618,2,82,3.61,248,United Kingdom
17619,1,22,1.18,312,United Kingdom
17620,1,41,0.85,59,United Kingdom
17621,2,84,2.81,21,United Kingdom
17623,1,43,1.98,32,United Kingdom
17624,2,43,1.38,14,United Kingdom
17625,4,40,1.60,18,United Kingdom
17629,6,44,1.21,5,United Kingdom
17630,2,43,5.59,169,United Kingdom
17631,3,17,3.01,1,United Kingdom
17633,4,31,1.87,31,United Kingdom
17634,9,34,2.25,36,United Kingdom
17636,2,28,3.38,8,United Kingdom
17637,2,44,2.90,31,United Kingdom
17639,1,20,9.95,276,United Kingdom
17642,1,79,1.97,176,United Kingdom
17643,1,21,1.63,373,United Kingdom
17644,7,41,3.78,36,United Kingdom
17646,3,38,5.05,219,United Kingdom
17647,1,32,6.37,65,United Kingdom
17648,4,42,4.98,60,United Kingdom
17649,1,35,1.93,138,United Kingdom
17651,8,38,2.51,31,United Kingdom
17652,12,38,3.37,25,United Kingdom
17653,2,24,8.27,38,United Kingdom
17654,1,2,1.65,277,United Kingdom
17655,7,32,4.08,10,United Kingdom
17656,3,28,2.01,73,United Kingdom
17658,1,41,0.85,211,United Kingdom
17659,9,34,3.50,3,United Kingdom
17660,1,15,4.98,141,United Kingdom
17663,6,37,2.91,25,United Kingdom
17664,2,63,1.28,18,United Kingdom
17667,3,85,2.00,66,United Kingdom
17668,1,20,4.95,38,United Kingdom
17669,3,83,1.48,85,United Kingdom
17670,1,90,1.80,227,United Kingdom
17671,4,17,2.60,15,United Kingdom
17672,3,162,4.23,50,United Kingdom
17673,6,27,1.19,1,United Kingdom
17674,1,67,0.62,74,United Kingdom
17675,27,79,3.13,1,United Kingdom
17676,4,35,1.33,4,United Kingdom
17677,19,99,3.27,1,United Kingdom
17678,1,46,2.31,263,United Kingdom
17679,1,209,2.90,85,United Kingdom
17682,5,29,1.96,10,United Kingdom
17685,6,46,1.26,16,United Kingdom
17686,6,97,2.43,7,United Kingdom
17690,12,49,3.47,30,United Kingdom
17691,1,30,1.25,358,United Kingdom
17692,2,35,1.80,226,United Kingdom
17693,1,16,0.65,137,United Kingdom
17694,1,30,4.95,141,United Kingdom
17695,2,30,1.26,131,United Kingdom
17696,8,27,2.40,38,United Kingdom
17697,1,39,6.45,236,United Kingdom
17700,4,77,3.22,16,United Kingdom
17701,1,80,4.02,252,United Kingdom
17702,4,78,3.07,108,United Kingdom
17703,1,84,1.68,35,United Kingdom
17704,2,80,3.12,168,United Kingdom
17705,5,46,3.05,30,United Kingdom
17706,12,79,2.65,4,United Kingdom
17707,1,51,0.85,185,United Kingdom
17708,2,33,3.31,187,United Kingdom
17712,1,64,3.77,44,United Kingdom
17715,1,326,0.85,200,United Kingdom
17716,10,72,1.96,29,United Kingdom
17719,11,36,3.70,37,United Kingdom
17720,3,37,1.22,26,United Kingdom
17722,5,64,2.19,96,United Kingdom
17724,3,46,3.42,71,United Kingdom
17725,8,29,1.69,70,United Kingdom
17727,1,124,2.94,15,United Kingdom
17728,3,79,2.97,3,United Kingdom
17730,10,85,1.78,3,United Kingdom
17731,4,13,3.51,79,United Kingdom
17732,1,65,2.34,372,United Kingdom
17733,2,36,3.35,38,United Kingdom
17734,3,49,4.33,53,United Kingdom
17735,17,62,1.83,2,United Kingdom
17736,1,53,1.08,113,United Kingdom
17737,2,16,3.92,9,United Kingdom
17738,4,42,1.57,19,United Kingdom
17739,5,84,3.64,11,United Kingdom
17742,1,59,11.87,332,United Kingdom
17744,6,45,0.63,3,United Kingdom
17746,1,-8,3.75,234,United Kingdom
17747,1,-7,6.75,100,United Kingdom
17749,2,48,6.73,178,United Kingdom
17750,6,22,0.49,56,United Kingdom
17754,4,11,0.58,0,United Kingdom
17757,27,24,1.93,1,United Kingdom
17758,6,76,2.49,19,United Kingdom
17759,2,113,3.50,17,United Kingdom
17760,2,8,5.08,21,United Kingdom
17761,1,142,2.96,32,United Kingdom
17764,2,33,3.74,50,United Kingdom
17765,3,17,3.21,158,United Kingdom
17767,1,15,1.25,15,United Kingdom
17768,3,130,1.66,8,United Kingdom
17769,7,46,1.77,12,United Kingdom
17770,4,49,6.66,198,United Kingdom
17771,2,24,0.77,56,United Kingdom
17772,2,15,4.21,10,United Kingdom
17774,4,47,4.43,96,United Kingdom
17777,3,25,1.19,24,United Kingdom
